"FQ","FCLTY","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,APP_1_ID,VARCHAR2,"25",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,APP_2_ID,VARCHAR2,"25",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,STATUS_RECIPE,VARCHAR2,"100",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,ID_MACHINE,VARCHAR2,"50",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,APP_2_NOTE,VARCHAR2,"1024",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,DESCRIPTION,VARCHAR2,"255",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,ID_LINE,VARCHAR2,"100",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,APP_2_FN,VARCHAR2,"80",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,PRODUCT_NAME,VARCHAR2,"255",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,REVISION_NUMBER,NUMBER,"22",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,APP_2_DATE,DATE,"7",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,APP_1_DATE,DATE,"7",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,APP_1_FN,VARCHAR2,"80",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,N_RECIPE,NUMBER,"22",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,TIMESTAMP_START,DATE,"7",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,PROCESSED,VARCHAR2,"1",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,HT_OK,VARCHAR2,"1",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,TIMESTAMP_STOP,DATE,"7",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,HT_CALCULATED,VARCHAR2,"10",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,BATCH,VARCHAR2,"1024",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,DESCRIPTION,VARCHAR2,"1024",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,HT_MAX,VARCHAR2,"10",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HOLDINGTIME,HT_ID,VARCHAR2,"4",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_AREA,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_AREA,NAME,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_DATA_VIEW,ID_TREE_VIEW,NUMBER,"22",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_DATA_VIEW,NAME,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_DATA_VIEW,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_DATA_VIEW,DATA,VARCHAR2,"1024",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_JOB,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_JOB,NAME,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_JOB,ID_JOB_TYPE,NUMBER,"22",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_JOB,SOURCE_TABLE,VARCHAR2,"250",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_JOB,ID_TREE_VIEW,NUMBER,"22",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_JOB,DESCRIPTION,VARCHAR2,"1024",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_JOB_TYPE,NAME,VARCHAR2,"100",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_JOB_TYPE,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LEVEL_VIEW,DATA,VARCHAR2,"4000",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LEVEL_VIEW,SHEET_LAYOUT,NUMBER,"22",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LEVEL_VIEW,COMPARISON,NUMBER,"22",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LEVEL_VIEW,LEVEL_NUM,NUMBER,"22",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LEVEL_VIEW,NAME,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LEVEL_VIEW,ID_TREE_VIEW,NUMBER,"22",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LEVEL_VIEW,SHEET_NUM,NUMBER,"22",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LEVEL_VIEW,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LINE_EQUIP,DISPLAY_LINE,VARCHAR2,"50",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LINE_EQUIP,VISIBLE,VARCHAR2,"1",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LINE_EQUIP,SOURCE_TABLE,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LINE_EQUIP,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LINE_EQUIP,SOURCE_LINE,VARCHAR2,"100",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LINE_EQUIP,SOURCE_EQUIPMENT,VARCHAR2,"50",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_LINE_EQUIP,DISPLAY_EQUIPMENT,VARCHAR2,"50",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_STEP,STEP_NUM,NUMBER,"22",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_STEP,DATA,VARCHAR2,"1024",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_STEP,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_STEP,PDF,VARCHAR2,"1",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_STEP,ID_JOB,NUMBER,"22",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_STEP,NAME,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_TREE,ID_AREA,NUMBER,"22",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_TREE,ID_WINDOW,NUMBER,"22",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_TREE,ID_LINE_EQUIP,NUMBER,"22",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_TREE,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_TREE,ID_VIEW,NUMBER,"22",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_TREE_VIEW,NAME,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_TREE_VIEW,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_TREE_VIEW,DATA,VARCHAR2,"1024",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_WINDOW,NAME,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_WINDOW,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,IB_RECIPE_WINDOW,SORTING,NUMBER,"22",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,LIMS,VARCHAR2,"2",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,TIMESTAMP2,DATE,"7",,,Y,"19"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,NLIMS,VARCHAR2,"50",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,NODENAME,VARCHAR2,"20",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,EVENT,VARCHAR2,"80",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,FULLNAME2,VARCHAR2,"50",,,Y,"18"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,CODMACCHINA,VARCHAR2,"20",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,MODIFICATO,VARCHAR2,"2",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,FULLNAME,VARCHAR2,"50",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,CPRD,VARCHAR2,"50",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,NOTE2,VARCHAR2,"1024",,,Y,"20"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,USERID,VARCHAR2,"30",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,NLOT,VARCHAR2,"255",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,NSEZ,VARCHAR2,"10",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,NOTE,VARCHAR2,"1024",,,N,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,CICLE,VARCHAR2,"80",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,STERILITY_BAG,VARCHAR2,"50",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,USERID2,VARCHAR2,"30",,,Y,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LAVORO,TEST,VARCHAR2,"2",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LOGINPROCESS,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LOGINPROCESS,NTRETURNCODE,NUMBER,"22","10","0",Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LOGINPROCESS,USRFULLNAME,VARCHAR2,"80",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LOGINPROCESS,NTERRORDESC,VARCHAR2,"255",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LOGINPROCESS,APPLICATION,VARCHAR2,"80",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LOGINPROCESS,USRNAME,VARCHAR2,"80",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,LOGINPROCESS,NODENAME,VARCHAR2,"80",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_HR_ANAG,COGNOME,VARCHAR2,"40",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_HR_ANAG,USER_ID,VARCHAR2,"30",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_HR_ANAG,EMAIL_ADDRESS,VARCHAR2,"241",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_HR_ANAG,NOME,VARCHAR2,"40",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_HR_ANAG,GLOBAL_ID,VARCHAR2,"8",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_HR_ANAG,DATE_INS,DATE,"7",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_SECURITY,WINDOW,CHAR,"64",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_SECURITY,USER_ID,VARCHAR2,"10",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_SECURITY,ITEMNAME,CHAR,"64",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_SECURITY,SYSTEM_ID,CHAR,"4",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,MVW_SECURITY,DATE_INS,DATE,"7",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,STOPDT,DATE,"7",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,PRODDESC,VARCHAR2,"50",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,LAYERNM,VARCHAR2,"50",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,PMX_AUTFRAG_ID,NUMBER,"22",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,BUILDINGID,VARCHAR2,"3",,,N,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,STARTDT,DATE,"7",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,UNIT,VARCHAR2,"20",,,N,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,DETECTDT,DATE,"7",,,N,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,ACTIVE,CHAR,"1",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,BATCHID,VARCHAR2,"20",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,PMX_MODE,CHAR,"1",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,PRODNM,VARCHAR2,"50",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,PMX_PO,VARCHAR2,"50",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,STATUS,VARCHAR2,"20",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,RECIPENM,VARCHAR2,"250",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM,RECIPEID,VARCHAR2,"250",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,PRODDESC,VARCHAR2,"50",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,PMX_MODE,CHAR,"1",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,RECIPENM,VARCHAR2,"250",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,ACTIVE,CHAR,"1",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,PMX_AUTFRAG_ID,NUMBER,"22",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,LAYERNM,VARCHAR2,"50",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,PRODNM,VARCHAR2,"50",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,DETECTDT,DATE,"7",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,BUILDINGID,VARCHAR2,"3",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,HISTDT,DATE,"7",,,N,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,PMX_PO,VARCHAR2,"50",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,STARTDT,DATE,"7",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,STATUS,VARCHAR2,"20",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,BATCHID,VARCHAR2,"20",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,UNIT,VARCHAR2,"20",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,STOPDT,DATE,"7",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_AVIM_HIST,RECIPEID,VARCHAR2,"250",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,CAMPAIGNID,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,PRODUCT,VARCHAR2,"100",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,STATUS,VARCHAR2,"50",,,N,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,PMX_PARAM,VARCHAR2,"1024",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,PMX_REFID,VARCHAR2,"20",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,PMX_ISACK,VARCHAR2,"1",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,BUILDINGID,VARCHAR2,"3",,,N,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,BATCHID,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,PMX_TIMESTAMP,VARCHAR2,"25",,,N,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,UNIT,VARCHAR2,"80",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,PMX_ISSET,VARCHAR2,"1",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,STARTDT,DATE,"7",,,N,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,CYCLEID,NUMBER,"22","18","0",N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT,RECIPENM,VARCHAR2,"50",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,PMX_ISACK,VARCHAR2,"1",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,RECIPENM,VARCHAR2,"50",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,HISTDT,DATE,"7",,,N,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,PRODUCT,VARCHAR2,"100",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,PMX_REFID,VARCHAR2,"20",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,PMX_TIMESTAMP,VARCHAR2,"25",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,BATCHID,VARCHAR2,"50",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,CAMPAIGNID,VARCHAR2,"50",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,CYCLEID,NUMBER,"22","18","0",Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,STATUS,VARCHAR2,"50",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,UNIT,VARCHAR2,"80",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,BUILDINGID,VARCHAR2,"3",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,PMX_PARAM,VARCHAR2,"1024",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,STARTDT,DATE,"7",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_COMPONENT_HIST,PMX_ISSET,VARCHAR2,"1",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,RECIPENM,VARCHAR2,"50",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,PMX_REFID,VARCHAR2,"20",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,STARTDT,DATE,"7",,,N,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,STATUS,VARCHAR2,"50",,,N,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,PMX_TIMESTAMP,VARCHAR2,"25",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,UNIT,VARCHAR2,"80",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,PMX_ISACK,VARCHAR2,"1",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,PMX_PARAM,VARCHAR2,"1024",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,BUILDINGID,VARCHAR2,"3",,,N,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,BATCHID,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,PMX_RECIPENM,VARCHAR2,"100",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,PMX_ISSET,VARCHAR2,"1",,,N,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,CYCLEID2,NUMBER,"22","18","0",Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING,CYCLEID,NUMBER,"22","18","0",N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING_HIST,PMX_REFID,VARCHAR2,"20",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING_HIST,CYCLEID2,NUMBER,"22","18","0",Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING_HIST,PMX_RECIPENM,VARCHAR2,"100",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING_HIST,CYCLEID,NUMBER,"22","18","0",Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING_HIST,BATCHID,VARCHAR2,"50",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING_HIST,UNIT,VARCHAR2,"80",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,NONPPN_SCHED_FILLING_HIST,STARTDT,DATE,"7",,,Y,"12"
